Episode,Reward
147,-30.17411623882348
148,-30.160094660025543
149,-29.638133247546435
150,-34.097474046823265
151,-29.237065362942612
152,-28.70531471630965
153,-29.716852975756147
154,-29.94496788038224
155,-31.28981482582213
156,-29.808732399246328
157,-28.750657485704107
158,-29.195339774093448
159,-28.73321118561148
160,-29.473494415180703
161,-29.239668657647748
162,-30.336643515813144
163,-28.291198874818626
164,-32.65597272686998
165,-27.89508186815638
166,-28.296878814324362
167,-32.35824767492446
168,-29.20016458121668
169,-31.128857065328763
170,-28.981550583320196
171,-30.11756503103437
172,-31.280834809127903
173,-31.000126178590442
174,-30.888013221986835
175,-29.55956142337944
176,-28.783826318773926
177,-31.312612444407826
178,-30.13111540496315
179,-31.75483827204811
180,-28.51142324434465
181,-31.052829559525534
182,-30.237442100408504
183,-29.780899063942137
184,-33.224695279759416
185,-28.786111177627653
186,-30.250354982004993
187,-32.651671672146996
188,-28.96423681291202
189,-31.87138880045762
190,-30.759855165898212
191,-26.966099950770722
192,-29.907412225906008
193,-32.15849021013922
194,-30.138062777774948
195,-30.424283897665415
196,-28.349170697934795
197,-29.29499755528168
198,-29.37833158088198
199,-33.02056365265419
200,-24.534402858054737
201,-24.66017019916283
202,-25.11123423662859
203,-24.65443560255956
204,-23.025431404701916
205,-24.08827823049285
206,-24.1443223873512
207,-23.162104235149336
208,-27.54833491335693
209,-25.436922679513383
210,-26.803452917723902
211,-24.51947776056112
212,-25.223297334056596
213,-26.08233149155519
214,-22.070798169838913
215,-25.299086398414726
216,-24.74312648209216
217,-26.796278808338908
218,-26.2657138179513
219,-26.13722211360912
220,-26.95419042968985
221,-25.941474428702627
222,-23.500174360617873
223,-24.760095402072867
224,-24.386384076866253
225,-24.919195483107167
226,-27.49646073254541
227,-25.913420427787408
228,-26.61158186249018
229,-25.323736827049522
230,-26.787054943882932
231,-24.41245531742382
232,-27.40475817617326
233,-24.654523252386088
234,-24.24147410602366
235,-24.82812220561706
236,-27.90136892928278
237,-25.422014048422064
238,-24.54355206565793
239,-24.91293232343081
240,-24.904784641355494
241,-25.581526271598907
242,-24.56221895387633
243,-25.705956913315845
244,-26.044643140222977
245,-25.686736728946013
246,-26.429736905395288
247,-26.51857356345567
248,-26.64116398514503
249,-25.25123890155492
250,-26.609768710528357
251,-24.642583908438258
252,-26.723993913620088
253,-26.473065487928995
254,-24.848330198235022
255,-26.188292588014964
256,-28.176481564199914
257,-26.13480194313015
258,-25.642203627477187
259,75.02071980912133
260,-27.28720489889563
261,-24.913818634752086
262,-25.571972696414214
263,-27.019475665685608
264,-25.955419451720932
265,-24.05990413162512
266,-23.457552189486595
267,-25.728948954956635
268,-22.709034088397
269,-24.17175460963835
270,-26.091820911031583
271,-24.55010158532611
272,-26.0077312818415
273,-25.81516458639898
274,-25.898490836822624
275,76.51716629176144
276,78.30187878304133
277,-26.403547929923842
278,74.00493173544955
279,-26.010487097922255
280,-26.09176559260974
281,-22.558116157988398
282,-24.42630932332286
283,76.17952919262142
284,-24.630448895937807
285,82.6663517638567
286,-26.56373281249783
287,-27.112184423944655
288,84.49027660244161
289,81.22068856613788
290,73.88659806767193
291,76.88294632378356
292,82.17538620857886
293,82.54574788818515
294,82.84451825030573
295,77.26250729634903
296,78.53284978216796
297,71.46955070229315
298,79.97897046831744
299,86.03507437527725
300,83.15457579943971
301,91.99094380801289
302,78.61395282106201
303,81.59457163202659
304,88.4003072633665
305,84.8701896465685
306,86.7156735514094
307,86.19413096151366
308,85.0513524838767
309,90.18643072827975
310,-24.258037311729588
311,78.62159361541
312,81.19727523470398
313,85.82127491428736
314,88.41554880248538
315,86.20105704459218
316,87.25446876746625
317,84.48912819356981
318,88.33303285933604
319,86.91983456128204
320,88.82886136597232
321,86.47368554633286
322,88.36273235832567
323,89.24956267311947
324,89.77333204177862
325,88.50096686429899
326,87.50155048664679
327,86.56631598395228
328,88.72728646580349
329,87.21078424677205
330,86.1451212407815
331,89.93777155413053
332,87.69693398826624
333,80.76399334968005
334,88.71918945474587
335,86.5435982594555
336,90.68051014505512
337,89.16316136675286
338,87.81381753875611
339,85.27023997895051
340,90.08105462218371
341,89.50463606796353
342,91.61099272298019
343,90.84544360504177
344,87.2928321607956
345,89.8600973627055
346,91.7303378309648
347,84.72338439832035
348,92.30970212285237
349,90.64484266545279
350,90.20139235626397
351,92.57676520484897
352,91.40505509558379
353,92.02450411572416
354,92.84496505425867
355,90.54908397008319
356,85.49553052513922
357,90.02939699581206
358,94.6133775416211
359,92.70843018074018
360,90.2443994589854
361,90.87130816213423
362,90.59081454471833
363,88.21756269955428
364,90.63897549393286
365,85.99979678723628
366,90.06803098333943
367,87.34631710553485
368,81.73294933672125
369,92.37572671728536
370,88.57796536160733
371,92.0221642521169
372,90.4065892418978
373,89.82490029404629
374,92.61067328215128
375,90.58773443247117
376,92.47690015151996
377,91.54510889955252
378,90.36581845878388
379,89.14293964506153
380,90.36837936786583
381,88.51011717987997
382,89.77632532922904
383,93.40466688794552
384,92.51476494290004
385,93.92677954983232
386,94.3616783136511
387,91.53235280912739
