Episode,Reward
1,-36.9717700970563
2,-36.78239473523778
3,-37.54696884784225
4,-36.25692026694808
5,-39.6485374009797
6,-38.18408773014899
7,-37.528068950847455
8,-34.39636109444355
9,-36.52662171155909
10,-34.25605261193818
11,-38.91683591808109
12,-37.23993246499708
13,-35.38698072195644
14,-35.3024541209637
15,-38.31946585146942
16,-35.3081053633457
17,-37.16863249228949
18,-36.24512845689379
19,-37.94793786246926
20,-35.81599700174712
21,-36.79632989174792
22,-37.70920665751382
23,-37.38106087754423
24,-35.56089441609223
25,-38.04663514159618
26,-36.230059941608744
27,-38.119511440535135
28,-39.765573224194
29,-35.21646443072183
30,-36.31334631899921
31,-36.692575594528606
32,-38.61512971134951
33,-39.91615664209915
34,-35.762480297899344
35,-38.8785585885007
36,-40.35598873978227
37,-42.28502723657645
38,-39.40554661219862
39,-39.7257729485168
40,-43.365095768797076
41,-42.213639979983746
42,-44.467395457190946
43,-44.12095049306221
44,-37.368271517512746
45,-40.62749229282114
46,-39.323592778368415
47,-38.99197153935463
48,58.23451456806266
49,-40.113577712886034
50,-39.12513983467817
51,-42.335184588668945
52,-37.72191357010272
53,-39.44945909249176
54,-42.48489901210761
55,-39.43338844264306
56,-43.241686311239185
57,68.77578482543711
58,-41.35820544032408
59,-37.74397488703618
60,-39.5628026994047
61,-37.55949506168657
62,-42.25003046287881
63,-41.288243813236306
64,-37.95303478372874
65,-39.12455626358585
66,-40.99113315250449
67,-43.69600748377133
68,-40.657505300852065
69,-39.41394663031813
70,-40.69368750726004
71,-44.2568827605773
72,-41.01504870611487
73,-37.73494798524396
74,-40.936310926581754
75,-44.67703672700507
76,-41.49680343022138
77,-43.13827835793548
78,-41.73869322529966
79,-41.17707592432718
80,-44.600837419253565
81,-44.91057330384881
82,-45.640921213226996
83,-40.291644017108965
84,-41.9000437740517
85,-40.69895110320255
86,-43.799683186218694
87,-42.18170628711775
88,-47.78906699635005
89,-44.17025566813576
90,-41.95953912343947
91,-41.366974599276
92,-40.59382414772228
93,-38.91629313823484
94,-43.55626478985347
95,-44.24315643241791
96,-44.17920522789591
97,-44.44189083462596
98,-44.236420402031065
99,-44.990974255047014
100,-37.413289254567694
101,-35.99803696468279
102,65.44680240170814
103,-37.0195669790485
104,-41.558792569832306
105,-37.48924706603403
106,-36.86675967843245
107,-35.91400443760477
108,-37.084558821398375
109,-38.730303800564485
110,-32.62328675549013
111,-39.81159889748088
112,-35.00644148704632
113,-38.66468010755775
114,-37.95706863640758
115,-39.065130792211484
116,-36.317498889741984
117,-38.18688725838415
118,-39.00607352251934
119,-38.465048593818736
120,-43.887359315451896
121,-40.1146355847544
122,-44.543481952564264
123,-40.44852056268644
124,-36.35007324547286
125,-37.828021954525
126,-37.05093394304728
127,-38.79314608245598
128,-40.68258754054576
129,-37.41300399297
130,-37.727010669438556
131,-37.20876713117083
132,-37.340561904250556
133,-36.468049857653924
134,-34.46823403763009
135,65.68503134654567
136,-34.120855777098726
137,-36.55431634732599
138,-33.684114062122646
139,-35.36721232021668
140,-33.71233359455735
141,-38.800298113275716
142,-36.029474941337966
143,-37.4879951246786
144,-38.04206926398193
145,-36.758999741452904
146,-35.82943886545072
147,-36.36198812189738
148,-34.274949616348934
149,-34.489733806318405
150,-37.00052207413868
151,-37.87626923920469
152,-35.28634167245262
153,-36.407889323786875
154,-38.79419349133537
155,-40.14154729568254
156,-41.69976039944007
157,-39.08526884263678
158,-40.34748640844654
159,-35.08090419897925
160,-37.649936462009315
161,-34.90079255263581
162,-34.40800908412969
163,-31.881548000921217
164,-34.14586674794839
165,-35.24771910627246
166,-31.514175372572637
167,-33.999814024366486
168,-31.453626698536247
169,-30.616532853298068
170,-30.704968865745425
171,-31.158532089887018
172,-32.45298480019007
173,-31.808592147483964
174,-33.163353726065345
175,-30.05549155108031
176,-31.339471419105063
177,-33.57813176490037
178,-33.98860179589495
179,-32.41487017420596
180,-31.691615838911595
181,-32.180175081694095
182,-32.587863445881254
183,-32.567018636538876
184,-33.13046152004502
185,-35.87323772171774
186,-32.26854547277725
187,-33.75249408291069
188,-33.29385903786395
189,-31.522667067830138
190,-34.67231321063503
191,-28.272886834550267
192,-29.66067738476651
193,-35.72650615673094
194,-29.549471320001434
195,-31.487352300130134
196,-29.89638529776872
197,-29.752947926011323
198,-28.144454359799692
199,-32.78852129665421
200,-25.876852680826836
201,-23.63755821176028
202,-26.823595977781398
203,-24.89441809129555
204,-23.25382397171049
205,-24.507472031208344
206,-23.380216931424005
207,-23.48651530373165
208,-26.27770274239397
209,-25.170875368345506
210,-27.113263122707682
211,-24.76684333797334
212,-26.347172922408628
213,-25.406546387219866
214,-23.34927083265061
