Episode,Reward
1,-36.9717700970563
2,-37.05705428599627
3,-37.55169456401663
4,-36.53324379594286
5,-40.10873768602856
6,-38.18024050766794
7,-38.87866677204613
8,-35.8456114685955
9,-37.31209419969539
10,-35.599314478044924
11,-41.16587500003616
12,-39.351620638161165
13,-36.58655939738543
14,-35.46532597164744
15,-37.635326891792516
16,-35.13747495757188
17,-37.16702691892609
18,-35.94177893535465
19,-37.75064006804486
20,-35.30068376437866
21,-35.5589404823461
22,-37.726839835609816
23,-37.387848319712674
24,-35.3850490231901
25,-37.034187728415944
26,-36.42489586799051
27,-38.45690136971642
28,-39.33371888677958
29,-34.7382752507176
30,-35.820395584319925
31,-35.95287949554424
32,-36.66688770773992
33,-37.21797567455919
34,-33.603493867096056
35,-34.2376040358487
36,-38.34362251736395
37,-38.92795212152451
38,-37.869751460056825
39,-34.94649930308564
40,-37.30877093831246
41,-35.71018626679766
42,-38.09964092962486
43,-36.594527783514934
44,-36.54963036554687
45,-39.556919777715315
46,-35.192870076934675
47,-35.417122763793785
48,-36.066352471004095
49,-35.57419424146334
50,-35.77958999661892
51,-38.59241669373333
52,-35.228494530137986
53,-35.84080481025768
54,-37.714596231929555
55,-35.06056047062522
56,-38.433656266324384
57,-36.12373913702408
58,-37.71082445066237
59,-34.73769532686632
60,-35.914562556441574
61,-36.495294177665095
62,-38.44874087997908
63,-36.94235080268521
64,-34.6725259930957
65,-36.205418830481065
66,-37.92431700274087
67,-38.38532335598456
68,-36.30512296817418
69,-39.27478477765683
70,-38.54459211981493
71,-39.88739187760726
72,-38.010211033524186
73,-36.043095168456055
74,-39.73224928995648
75,-40.757459358890564
76,-39.13249074925579
77,-37.24414720757259
78,-39.38326513230674
79,-37.96953722132846
80,-36.744899451771104
81,-37.328031758409516
82,-37.04184156856232
83,-34.479868784885056
84,-35.381262480254634
85,-35.47104614243184
86,-35.33764996101082
87,-38.95272032931972
88,-37.832196457203736
89,-36.84372432462131
90,-36.48748703982893
91,-33.41244055809043
92,-36.48341550981973
93,-34.56022508515342
94,-37.32691052953469
95,-38.12041093127091
96,-36.68499514425246
97,63.09873531775072
98,-38.03639974441508
99,-39.76802192963444
100,-31.492278878679095
101,-32.24355946097732
102,-33.743610304158835
103,-33.16240177175779
104,-33.35784029814043
105,-31.473776951021776
106,-29.8983990885931
107,-32.85467151256351
108,-35.33344792107371
109,-35.12329901810687
110,-30.6963010635553
111,-33.17030165149738
112,-31.92950947159603
113,-34.0145101208803
114,-33.382605231419454
115,-34.26878921427337
116,-32.06925402000078
117,-34.480959961426855
118,-31.629260952789345
119,-32.94963173981209
120,-31.860088783446546
121,-29.658834350858882
122,-32.032285411238846
123,-29.77249040810394
124,-31.363033765980138
125,-31.454226155152604
126,-30.88567789198468
127,-30.314207008400597
128,-33.79079318923194
129,-31.90592893435474
130,-29.51679962024488
131,-30.879834772471348
132,-30.77880627342346
133,-31.343401151698714
134,-30.26338582598591
135,-30.995795030922338
136,-29.68893556940292
137,-31.67691877671921
138,-30.55344044092853
139,-28.484963861224735
140,-30.006616665150972
141,-29.830358204284508
142,-31.956497220879108
143,-31.231338408758933
144,-31.441863476859638
145,-29.610513735209942
146,-29.831382104736164
147,-31.660410711935192
148,-30.66610584811089
149,-30.10559490669536
150,-34.080602321085216
151,-29.097201156225275
152,-28.813740225013785
153,-30.082660662992218
154,-30.197011103124865
155,-32.139800825447026
156,-29.75039620162873
157,-28.40412865089905
158,-29.502779025642127
159,-28.738638574006735
160,-29.26815083290775
161,-29.50981484198519
162,-29.940150187116927
163,-29.020296679185904
164,-32.33972302085941
165,-28.24060577058644
166,-28.17177047327359
167,-32.63551634357526
168,-31.0947232975159
169,-30.929370989658942
170,-29.027630343184097
171,-30.65036950211357
172,-31.476709147946078
173,-31.926377773983855
174,-31.573446610798666
175,-29.963413390046338
176,-28.495900678877682
177,-32.89300609130142
178,-29.880823299605854
179,-32.22562188924759
180,-28.546415056609124
181,-31.105158744117144
182,-30.195213816873217
183,-29.698746214017625
184,-33.11162824862904
185,-28.526101808468702
186,-30.284134575363144
187,-32.80516408338302
188,-29.043059831929178
189,-32.20300339552991
190,-30.81042231662436
191,-26.88267545920498
192,-30.07142811084201
193,-32.15609962770558
194,-29.726161097063514
195,-30.076469375444827
196,-28.968348659242796
197,-30.75304781281679
198,-30.724841457233563
199,-33.39764873574885
200,-26.73582304915186
201,-25.504972206232466
202,-25.83274088332484
203,-24.775407336166598
204,-23.870362987100723
205,-25.0114868048253
206,-26.284167116892085
207,-24.65949195230959
208,-29.330316522586045
209,-26.635587590471527
210,-25.69463047771033
211,-25.909574746428927
212,-26.846609246344148
213,-25.977061862912564
214,-22.255448936870334
215,-25.846578070601396
216,-24.588688339351933
217,-26.657896356083068
218,-26.55519061498652
219,-26.221170095888247
220,-27.193798880790073
221,-25.595467565118767
222,-23.825050645122626
223,-24.225879121327157
224,-24.050764392154814
225,-25.38436409555723
226,-27.82324135717397
227,-26.07278937063325
228,-26.545856306242495
229,-24.91235536862226
230,-25.896981428719403
231,-23.94795132369476
232,-28.4402911901261
233,-25.21590863248252
234,-24.772193888765585
235,-25.910403643878503
236,-27.612879336745607
237,-25.835556468416407
238,-24.62237464929058
239,-25.01379075056741
240,-24.857961943892953
241,-24.91436892211448
