Episode,Reward
135,-31.158893588239525
136,-30.305189751310422
137,-31.13693646005561
138,-30.603923890613206
139,-29.732290672717966
140,-30.379816021175113
141,-29.715924044463495
142,-31.911110653646926
143,-31.221133870679093
144,-31.50788412434907
145,-29.877476426551123
146,-29.866813912611715
147,-30.538304403636353
148,-29.824111278195026
149,-29.30379650649805
150,-34.065737495435684
151,-29.098129463370352
152,-28.868538567126468
153,-30.14035834699433
154,-29.62231479253814
155,-31.732723991685504
156,-29.70704425708435
157,-28.93971027451488
158,-29.370481386991457
159,-28.865469777142568
160,-29.25294030999273
161,-28.978281658482935
162,-30.00134261514
163,-28.901102368046978
164,-32.23399897622225
165,-27.99280521044483
166,-28.30910732682605
167,-32.3405270620598
168,-29.2786064439469
169,-30.452504681678356
170,-28.95952456747595
171,-30.22026710336266
172,-31.297572274414296
173,-31.153137442335918
174,-30.424637980724494
175,-29.133494384948566
176,-28.43827712249467
177,-31.897234035383587
178,-29.329145002684022
179,-32.289540653751004
180,-28.360398913641184
181,-31.16997449373731
182,-30.248580553679542
183,-30.084807621053578
184,-33.09221201345595
185,-28.388522795613447
186,-30.460885901602676
187,-33.188284870014826
188,-28.818388834149417
189,-32.14238025063044
190,-30.76691343429284
191,-26.485243897352756
192,-30.914509000586268
193,-32.117236399923996
194,-30.097123799270662
195,-30.57815260195406
196,-28.700360055465705
197,-29.44131247534156
198,-29.837337951881924
199,-32.953566047842386
200,-24.924622041695535
201,-24.896016733993196
202,-25.144665294462257
203,-24.83268288858998
204,-23.17685475007051
205,-23.911614789387805
206,-24.90972572907696
207,-23.712478165801436
208,-28.357902966411515
209,-25.772202351059736
210,-26.808097051409568
211,-24.327674275752003
212,-25.826171539549758
213,-25.581588323533648
214,-22.151558130928148
215,-25.77487315707811
216,-24.546048578602907
217,-26.9089466785075
218,-26.190957171977555
219,-25.905325845145356
220,-27.251172183207466
221,-25.485796799263294
222,-23.82828907649533
223,-23.990033334956703
224,-23.98534224912595
225,-25.20769064589791
226,-27.682371275753315
227,-26.140321216142436
228,-26.30617025376681
229,-24.70866536294164
230,-26.05954655662884
231,-23.764297837264802
232,-27.702009619916954
233,-24.089293678749677
234,78.98065614333875
235,-24.548315287226824
236,-27.514370391903213
237,-25.572636398335586
238,-24.515817626970286
239,-25.91100836723072
240,-24.593175944733133
241,-25.413524082977133
242,-24.43869520995956
243,-24.628100505162198
244,-26.908691400880883
245,-24.3733032593767
246,-25.415008441117976
247,-25.261607471946377
248,-26.29775288240651
249,-25.30478337247295
250,-25.85689650829676
251,-23.564263666419258
252,-26.56367546065531
253,-25.69694535983629
254,-25.046134444090615
255,-25.62071838548336
256,-27.84567838909216
257,-25.100180692031138
258,-25.208615909963793
259,-23.791379700561873
260,-26.374370017244257
261,-25.175978898710724
262,-24.843597750857842
263,-26.48479052505886
264,-24.426930191488356
265,-24.505721685922857
266,-23.03091710721033
267,-25.29876758927734
268,-22.246715742404845
269,-24.484209252879257
270,-25.580338673351278
271,-24.910084053893886
272,-25.679738192160933
273,-25.757147838250127
274,-25.339313823956406
275,-24.026785001542372
276,-25.178879183982136
277,-23.89369858656105
278,-25.712850741484843
279,-25.233482744737717
280,-24.650867919385192
281,-21.96351219762208
282,-23.00175154250268
283,-26.6301511301437
284,-24.603246669648584
285,-22.39299712299371
286,-24.10678739224153
287,-24.534284659230323
288,-22.987664088460594
289,-25.775707327368007
290,75.50516634634567
291,75.75025570077271
292,-25.271764286618534
293,-24.623041712953587
294,-25.74966129499588
295,-23.77999088170726
296,-27.115351753414163
297,-25.552962303040168
298,-24.11923584386207
299,-25.091455342836667
300,-20.345825079582454
301,-19.70170113702979
302,-20.539310680595637
303,-20.41903335928559
304,-20.74314522699855
305,-20.655157465514286
306,-20.089379069560103
307,-19.640480615071418
308,-22.49186207709812
309,-18.858131179042775
310,-20.875675697716904
311,-20.526914078218052
312,-20.141357047589995
313,-18.809512590767056
314,-21.612818175793993
315,-20.693586172000956
316,-20.77321266567856
317,-20.06361916258249
318,-21.20010709919702
319,-20.433994885477244
320,-20.007671248155752
321,-21.040871023168336
322,-20.682607112108997
323,-20.344932581499204
324,-20.384091693396385
325,-20.480472164973722
326,-18.914129790193286
327,-19.69784536339391
328,-19.85007294362525
329,-19.42261819478099
330,-20.216778900549482
331,-21.242950965179016
332,-20.04221229700701
333,-19.95769491381825
334,-18.7208991434365
335,-19.253945345561377
336,-19.227049523849452
337,-18.2479447232574
338,-20.4931147295277
339,-22.407430855117486
340,-20.426190839843223
341,-21.37990455987815
342,-20.83414497623965
343,-20.86534566371753
344,-20.96177643592437
345,80.45879253941112
346,85.3406363747696
347,82.9950464503064
