Episode,Reward
1,-36.9717700970563
2,-36.803317498905095
3,-37.70126506690154
4,-36.30877776440323
5,-39.43968457259276
6,-37.32853678732914
7,-36.42903713783467
8,-33.93724607241905
9,-36.200596277751586
10,-33.9471469328852
11,-38.991519308471624
12,-37.21930166739957
13,-34.92333122655046
14,-34.69777283295059
15,-37.16843457078264
16,-34.93366667022351
17,-36.590893660009215
18,-35.64364310727338
19,-37.58034559438464
20,-34.934700127793484
21,-35.375701952495774
22,-37.16463406485757
23,-36.474897347291176
24,-35.2907251629634
25,-37.012226790046725
26,-36.33133746731205
27,-38.17854425704982
28,-39.08404352068847
29,-34.4285515239567
30,-35.42002947709144
31,-35.94696444034758
32,-36.49592574566863
33,-35.622956923639755
34,-33.18755504980954
35,-34.13787294227334
36,-38.53791057344947
37,-38.860736865058215
38,-37.979207167574394
39,-35.0567909592681
40,-37.34363976794081
41,-35.71164739737856
42,-38.15609996546022
43,-36.65944227503768
44,-35.93762524051036
45,-39.261471505781905
46,-35.20247952592168
47,-35.23102293061159
48,-36.19452936183303
49,-35.4261595858182
50,-35.83238583509574
51,-38.39150406792531
52,-35.30587954188497
53,-35.82390425535205
54,-38.12747421369484
55,-35.12413695517544
56,-38.51706621531579
57,-35.84345015618514
58,-38.063191431326395
59,-35.26863683591938
60,-36.22003868608623
61,-36.83008494405061
62,-38.85726654259091
63,-37.788937949907385
64,-35.78091896541534
65,-37.261849409329706
66,-39.098917223783914
67,-39.297706564692874
68,-37.53479872083217
69,-40.44803401897051
70,-39.11022770607812
71,-40.622387322236385
72,-38.18655156420736
73,-36.58503665572498
74,-40.06657952135405
75,-40.554424140109596
76,-39.342376546534716
77,-38.08040799228372
78,-39.96211905228773
79,-38.517637523139676
80,-37.357563506961746
81,-37.47505733965862
82,-37.110055812274254
83,-34.886001180961244
84,-35.66234194875148
85,-35.72621557231847
86,-35.46090831811236
87,-38.922824946640816
88,-37.45156511925809
89,-36.931659491479685
90,-36.57577061702681
91,-33.22918541118157
92,-36.37684330015913
93,-34.294567462528526
94,-35.84283678206541
95,-37.180365158256784
96,-35.261805799030846
97,-37.17495067385406
98,-36.514628114594295
99,-35.666547526190364
100,-29.344520151116377
101,-29.741172344126984
102,-31.857803028817123
103,-28.89198969819056
104,-31.68268788724788
105,-30.079263188278553
106,-30.11360598433048
107,-31.7900536282768
108,-32.44172966345261
109,-30.849895743642456
110,-30.530325999978277
111,-31.902272994121788
112,-31.75691044427536
113,-32.75524930508906
114,-31.42016836860925
115,-32.15295275219682
116,-30.16971521731326
117,-31.223609978201562
118,-29.98897943325554
119,-30.164959761758585
120,-31.967903466351036
121,-28.82823576149001
122,-31.27671285483111
123,-29.4545492652589
124,-29.883456068960747
125,-31.249722502415583
126,-29.6800799956786
127,-29.94827424188481
128,-32.44785736337791
129,-31.940288922999734
130,-29.73810776531682
131,-30.372181971979707
132,-31.13745249237272
133,-31.276192559808997
134,-29.722553214497246
135,-30.717035214189895
136,-30.175765407560768
137,-31.15164639735512
138,-30.592087021565128
139,-29.22749192293853
140,-30.43992861208796
141,-28.97078139227567
142,-32.269562030242746
143,-30.866145269266056
144,-31.915960242069872
145,-28.536086057707898
146,-29.776141124898302
147,-31.147866422996447
148,-29.72701653980313
149,-30.443787694763365
150,-34.064685462361005
151,-29.36697826579005
152,-29.48022097170834
153,-30.127196667656772
154,-31.715838573431952
155,-31.362720061194224
156,-30.39941444155326
157,-28.805780660961585
158,-30.66283165909192
159,-29.6608760652943
160,-30.066113525680166
161,-30.298571754862554
162,-32.18695500971318
163,-30.60312983933024
164,-32.735250438968684
165,-29.458833473180878
166,-29.215683530808683
167,-33.12549608166441
168,-31.621886954684825
169,-30.956868010354874
170,-30.417719945534316
171,-32.23741340679495
172,-32.40861262646176
173,-33.52348453432197
174,-30.820366940570878
175,-29.655993004122443
176,-28.835587188060238
177,-32.457687131947914
178,-29.517873171713887
179,-31.89551827969602
180,-29.62402377618005
181,-31.300475353860143
182,-30.145654341578517
183,-30.57968561860514
184,-33.139893860256876
185,-29.073518871484936
186,-31.39702872508468
187,-32.13783499981563
188,-29.1964543061922
189,-31.465669671521823
190,-30.90901901050892
191,-26.969312374677237
192,-32.57947766588942
193,-32.544147102469196
194,-30.99008636800602
195,-30.45904057733672
196,-28.346365721216053
197,-30.064115870699553
198,-29.76685359809182
199,-32.16344036624377
200,-24.907358864110144
201,-24.256445765959477
202,-25.485807099780093
203,-24.06640952795594
204,-23.545143391590535
205,-24.164765017636153
206,-24.50977953074316
207,-22.519228781148325
208,-27.8814787871329
209,-26.611307455812874
210,-28.15483684017228
211,-25.938100698276283
212,-27.15831362159083
213,-26.650130280501926
214,-22.341993786216506
215,-26.042298549097307
216,-24.738435334207345
217,-27.621746229973006
218,-25.69303406437568
219,-26.030509005638432
220,-26.77670544874107
221,-25.348280920882868
222,-23.977716777729405
223,-24.426632320198166
224,-23.780783562553868
225,-25.794574344694926
226,-27.74684668841992
227,-26.412823465369573
228,-26.027463310026913
229,-25.142859720741537
230,-25.9323197700992
231,-24.004801522648037
232,-27.32959939369986
233,-24.4266161685465
234,-24.352251415400627
