Episode,Reward
1,-65.72755476951197
2,-65.37740810862334
3,-66.7861275687767
4,-64.4846814089573
5,-70.38682866091655
6,-66.91722640547323
7,35.01696034286272
8,-62.30435252463228
9,-64.5916203029724
10,-59.58553561329405
11,-65.90412207572182
12,-62.99221359719092
13,-59.91586114006563
14,-61.39097881418606
15,-66.0649720280284
16,-61.82191864320556
17,-64.53663634072844
18,-62.87566073131479
19,-66.8783583610259
20,-62.736396921164335
21,-62.94348428546407
22,-67.30044890211904
23,-64.56940891546859
24,-63.84433116020513
25,-66.13520130560845
26,-64.30494053519435
27,-68.2972055370715
28,-69.45499225758134
29,-60.903552700410884
30,-62.4834803656709
31,-63.79460826459219
32,-64.7934077665268
33,-62.770435353982066
34,-59.698548583609025
35,-60.76320612232319
36,-67.06376620596649
37,-67.83188651588986
38,-66.76772459649726
39,-62.54132941082618
40,-66.6067416723123
41,-63.546219566907475
42,-69.01115164910915
43,-67.31739529271557
44,-63.826970010781814
45,-68.4299851258709
46,-62.06590694323523
47,-61.30291090099036
48,-63.23415609020513
49,-63.06495852724065
50,-65.3427795212528
51,-68.84872824286283
52,-63.2868458926819
53,-64.6955774288508
54,-68.51262717666599
55,-61.80694494743296
56,-66.9627744971784
57,-63.75770418781084
58,-66.62561548049473
59,-63.422789294118346
60,66.5952110952092
61,-62.08019806485986
62,-68.80722075570475
63,-67.26402682104823
64,-62.586534414338296
65,-63.4745706398988
66,-65.6276770845359
67,-65.57854628168889
68,-61.35748926756622
69,-65.47945177957087
70,-63.859128353276866
71,-71.90298220003328
72,-66.25965316487053
73,-62.688213188096576
74,-68.4260383826881
75,-66.59203151502942
76,-68.84915023208472
77,-66.83930948519483
78,-68.31091512733856
79,-63.847372793860316
80,-68.31407789224822
81,-65.05022450585919
82,-66.57833397387482
83,-65.20763608061199
84,-63.00077566291012
85,-62.75637333646205
86,-67.45584886209988
87,-68.20246139253572
88,-69.16121514944042
89,-67.35984553243549
90,-66.07079125176114
91,-60.626004476242926
92,-61.66127493175233
93,-63.16107651454416
94,-66.56152616698766
95,-63.46296533581344
96,-65.29450375497231
97,-61.533895262556506
98,-70.18195831925347
99,-63.74184026947769
100,-57.51092515890163
101,-55.706134412172325
102,-58.9199357169291
103,-55.351917190895314
104,-58.69861791583676
105,-53.96435545657884
106,-56.85876173085967
107,-58.25765349044639
108,-57.44644253714423
109,-60.50651475457532
110,-54.216319186217675
111,-60.428508527196584
112,-56.593968403789
113,-60.63977977031933
114,-62.03943345973214
115,-56.15298729091377
116,-60.93958337001892
117,-56.170952376763736
118,-58.014677858558194
119,-57.860092483722745
120,-60.173071773012715
121,-56.61966061533717
122,-57.91138983599609
123,-60.94909164613157
124,-57.61188568638772
125,-56.20028033375809
126,-56.35000314776404
127,-59.97391791995188
128,-56.597139846941
129,-61.9500157736978
130,59.634926948785335
131,-55.65892437602818
132,-57.7729776487093
133,-56.4532574862248
134,-60.250625282544604
135,-56.07883841466178
136,-58.155038810271726
137,-54.598494549169935
138,-61.42694229176404
139,-53.527318826291804
140,-55.52687115335232
141,-56.91620604578335
142,-52.32248165264604
143,-61.0411592910801
144,-57.17335781638148
145,-61.44987599383506
146,-53.99309069290543
147,-56.444433519599414
148,-58.395816544350346
149,-58.521419482615094
150,-54.655773316307986
151,-61.51790649457413
152,-54.82426093359251
153,-54.69882471238627
154,-56.85212794449299
155,-56.64610744503628
156,-53.13305239592565
157,-58.80331581034737
158,-51.95168723176542
159,-54.35518706462686
160,-54.275986807224086
161,-53.7359819229942
162,-55.72563293791757
163,-53.48969052974564
164,57.08962374277
165,-59.293258090692575
166,-52.82670655457201
167,-53.85717890882463
168,-61.030396654352394
169,-54.86772564829466
170,-56.87562449875524
171,-55.54033962277768
172,-56.29011216986668
173,-59.376172673305625
174,-59.569533188056525
175,-56.63249794025186
176,-56.236872432035334
177,-54.51163007143776
178,-61.05954835531279
179,-56.060691236155115
180,-59.58096025538304
181,-55.00978563308627
182,-58.15930581455948
183,-56.01882510243144
184,-57.54285837757455
185,-60.31930448148492
186,-55.651751094031326
187,-58.97045146319822
188,-63.2466610309914
189,-53.92792626743405
190,-58.552246687873755
191,-57.17942243799397
192,-49.380661132398366
193,-59.47936799581843
194,43.604694961121325
195,-56.790216400207754
196,44.77476311106231
197,-52.239901043281655
198,-54.620119988433
199,-56.29080135136473
200,-55.18198209458675
201,-49.90816511656898
202,-49.923990425321065
203,-51.09001175187415
204,-50.921033159006726
205,-46.27206965523867
206,-51.303863506171716
207,-48.574399963720275
208,-46.83952032298425
209,-55.829905853142144
