Episode,Reward
0,-38.69272604555124
1,-36.78825887908716
2,-38.09619515692428
3,-37.38800833401629
4,-38.58229704600091
5,-40.1770257009886
6,-39.78600374257
7,-35.6566167005006
8,-38.9748643308039
9,-38.119240842690765
10,-35.83624901063686
11,-37.342653648060534
12,-38.97324527041527
13,-36.763804327162525
14,-36.23222204622416
15,-37.13474016187159
16,-39.773896085243024
17,-37.32991272199123
18,-38.61615625566302
19,-39.16608076811533
20,-43.359600312170265
21,-38.920562486024416
22,-43.013996366874615
23,-42.76571893652043
24,-38.690504178628245
25,-38.74375031974783
26,-42.7119658315825
27,-43.10773300334939
28,-41.110680177835235
29,-41.83367956034677
30,-38.897525636529245
31,-40.66283001813585
32,-36.84308191399285
33,-36.4578401357284
34,-36.331970151342674
35,-38.16612651216747
36,-37.00018890363148
37,-35.650788465686446
38,-37.67547213831214
39,-38.2079737632521
40,-37.22392819455363
41,-35.19218131580784
42,-33.70080386867001
43,-37.198805543163516
44,-36.504630736617536
45,-34.17641541378334
46,-35.43960400562423
47,-34.55724045903133
48,-35.970217758240864
49,-35.262078403802235
50,-40.31760936054005
51,-36.11689865122701
52,-39.027057078130234
53,-35.179012855598415
54,-39.21311457793909
55,-34.67900484278545
56,-37.70295936731938
57,-34.51806028602424
58,-34.993944806171164
59,-35.89229519147135
60,-35.55141334580367
61,-35.52952586071732
62,-34.32950650226596
63,-37.82867009708253
64,-38.379866303024386
65,-38.134560383453355
66,-34.630222798035604
67,-35.97331652102607
68,-36.44759845775606
69,67.68092826961404
70,-36.64132384482163
71,-36.49191345280314
72,-33.7473657609479
73,-39.13927784299833
74,-36.19441178814443
75,-36.48549114295902
76,-36.877262304819396
77,-35.11414142947501
78,-34.694715960796884
79,-38.02778045279461
80,-37.56668942143649
81,-38.16031153608598
82,-38.28900473611761
83,-39.344726728337356
84,-36.45205034993
85,-35.401794977595614
86,-39.208498840606865
87,-33.56333829641179
88,-41.4688603469743
89,-34.130870792053855
90,-33.400680343734955
91,-37.626394089300526
92,-34.49338180294246
93,-34.91815172410604
94,-35.84177223162935
95,-34.803643784321984
96,-34.29810196973536
97,-36.06547996653373
98,-37.837395841150084
99,-36.536757402757594
100,-37.26935892019845
101,-38.003677531969174
102,-37.93731880813608
103,-36.29730371196974
104,-35.59525686352798
105,-37.33275146906469
106,-37.014034914947494
107,-37.98264977765042
108,-35.31941972770996
109,-36.549665121476394
110,-36.4463490703044
111,-34.91731366703691
112,-39.62906544211284
113,-38.51996550377529
114,-36.753175373171125
115,-37.00686329928883
116,-35.07592456879304
117,-38.35841748144746
118,-34.3967613051639
119,-36.679781199593705
120,-35.639862740692344
121,-34.36388545739228
122,-38.560163516738115
123,-38.66053345277264
124,-36.1994307551066
125,-34.93583171689278
126,-36.902908230375495
127,-36.57799736523803
128,-33.23395953098494
129,-36.95895066455511
130,-37.28847197799866
131,-38.66195220811303
132,-37.06121135588634
133,-34.936423136126066
134,-38.26291801309221
135,-37.65783097429106
136,-37.84435543106584
137,-38.946374975909485
138,-36.66786201352606
139,-35.87260566396523
140,-37.66874605287819
141,-36.16577558934754
142,-35.46429041756399
143,-39.76448054549687
144,-38.55357236733115
145,-37.74296577481218
146,-36.98575596484858
147,-36.438530868921916
148,-37.53830228215779
149,-37.222395806550516
150,-37.982845724047266
151,-36.24550322582006
152,-35.15944272983797
153,-36.91261363408422
154,-37.45887178756297
155,-32.85331312403882
156,-35.88905258543422
157,-34.860210419991304
158,-36.44946078192539
159,-34.304913944284195
160,-37.117557547790945
161,-35.18078431588862
162,-37.27221370045117
163,-36.76441445356541
164,-35.98663128862902
165,-35.56286022367077
166,-33.957805937405325
167,-33.92821373851083
168,-33.99517890168122
169,-39.41352209076279
170,-37.427370325478805
171,-33.76278065274169
172,-34.50265643491898
173,-32.77584602609916
174,-36.65770897665754
175,-34.82433168165514
176,-35.75632029259392
177,-34.113647248457724
178,-36.78114095017067
179,-36.71336590554669
180,-35.897241062686284
181,-35.60802852922684
182,-39.32578236122604
183,-35.36968757990197
184,-35.056288139177056
185,-35.219711648202555
186,-34.55365821808022
187,-35.129056944788445
188,-37.258164427986706
189,-39.63181705287592
190,-38.572072758024845
191,-35.788106493137064
192,-35.62366475150055
193,-37.146988852242124
194,-37.70398843632304
195,-36.5165710900795
196,-35.15036826559563
197,-38.88462577838264
198,-38.95120987073507
199,-31.764489252794135
200,-31.84513190634744
201,-28.235278615792627
202,-26.896096163522614
203,-29.44330492303709
204,-28.44438594906608
205,-28.679477702603993
206,-31.108927888176325
207,-29.74884302458579
208,-30.76644768903887
209,-31.422386783825402
210,-32.6068640235915
211,-30.938052413070135
212,-31.53952060063111
213,-29.797529186622913
214,-30.66961350689772
215,-29.33472400421363
216,-32.757606484634486
217,-30.046578225761515
218,-32.2226294213281
219,-30.607385520019072
220,-29.765323585120672
221,-30.378830148692103
222,-28.476883030447514
223,-29.455396403473017
224,-31.36959176257923
225,-29.592498896935144
226,-28.41980178458645
227,-31.442343869584843
228,-30.309410575008506
229,-32.19769742169358
230,-29.63662630661577
231,-30.171456060885394
232,-28.4750824692946
233,-32.70088817825713
234,-31.259121633411187
235,-28.739947177096372
236,-31.941672669008508
237,-33.26579095664963
238,-31.78133203580683
239,-32.487100601313024
240,-31.386965308092567
241,-30.04056792365197
242,-28.318754680857104
243,-32.936668316838855
244,-31.827256153031314
245,-31.409835898625488
246,-29.71455767370466
247,-27.31938454943643
248,-30.190645083436443
249,-30.135765628992424
250,-27.82006822847113
251,-30.137431559974615
252,-29.744264977675957
253,-29.735614522259688
254,-31.233042908763995
255,-32.17288317615982
256,-28.105440868404933
257,-30.93632830504537
258,-30.277917952079214
259,-27.71037570376625
260,-28.34896571151571
261,-28.555718717337946
262,-30.43291061395286
263,-30.974395304577172
264,-31.471553518010467
265,-29.94734213913543
266,-32.752778859081175
267,-32.60572781558552
268,-28.018866289082364
269,-29.52440624837017
270,-29.823226981934138
271,-33.261136085662116
272,-29.0800933119242
273,-31.036809192591154
274,-34.50280025222751
275,-27.650365228970536
276,-29.274032256423222
277,-31.967359099313086
278,-29.55831989608949
279,-29.940715957623844
280,-30.26892993240646
281,-28.82325136795966
282,-29.611974070468985
283,-28.66452308576786
284,-29.321959735921336
285,-30.183527310121296
286,-30.4972424111613
287,-30.784374458434122
288,-31.83486847024683
289,-29.824733096262527
290,-29.25978966859106
291,-29.452165733517088
292,-30.16251695632547
293,-28.28809072533791
294,-29.961780099374884
295,-31.85934438364273
296,-30.601957709496958
297,-31.15940686334601
298,-31.38450096652675
299,-29.454492292593578
300,-32.45340483225796
301,-30.541435986369034
302,-29.99058326460227
303,-31.95146837053079
304,-29.904959386457126
305,-31.52739344177325
306,-29.91663863200437
307,-28.179452677492456
308,-29.197296542950674
309,-28.476095912190647
310,-27.581121780822915
311,-28.20896602251328
312,-31.583637593243097
313,-28.149757461350525
314,-30.047511257748447
315,-30.1057546124034
316,-27.97787785540608
317,-30.747412892950873
318,-31.840067082765927
319,-30.039803366412997
320,-30.28025306373207
321,-30.221941705286998
322,-30.491031933352936
323,-32.01891179264501
324,-30.147294638316772
325,-28.31976840006773
326,-29.74372119570038
327,-29.982489310606827
328,-28.71309772614549
329,-32.82188564891619
330,-30.510447753420657
331,-32.30473530112153
332,-30.186269362220767
333,-31.078127647807353
334,-31.132254455365832
335,-32.30842196798527
336,-30.80412709194423
337,-29.992641620010918
338,-30.11865834027356
339,-31.07128856858767
340,-31.296852211656542
341,-31.765851240295685
342,-29.88877763677579
343,-32.57519616331585
344,-30.40327009093542
345,-32.26877757431046
346,-30.77571442557702
347,-31.039265757239853
348,-31.389150146056025
349,-30.598008912240612
350,-31.91942722603204
351,-29.962940152512296
352,77.05513756417795
353,-30.642869735069652
354,-30.449130228995216
355,-30.704347806412674
356,-29.39481054767895
357,-30.416504997800807
358,75.28072103754255
359,-30.769264705752004
360,-30.893314232251786
361,73.7274626654901
362,-29.45927191610059
363,74.15338823503606
364,-29.786947344334386
365,-31.521761386989283
366,-31.12701358161707
367,-29.109206817161066
368,-31.1263125955911
369,-28.38651195318193
370,73.49288699598162
371,68.39036662575712
372,-32.517756049168426
373,-28.90073911431553
374,-29.74659047496669
375,78.74626824360924
376,-30.056524656930506
377,-29.815955390018722
378,-30.20097499539148
379,-31.351791134597242
380,72.2351294956444
381,78.11560418300914
382,-31.020574195472367
383,-29.779968836510037
384,71.19883912141324
385,-29.18652550664434
386,73.18192807165279
387,77.64734339653707
388,-28.899005641126752
389,-32.20688191760606
390,82.65528293887415
391,69.29917535795116
392,71.27594812310895
393,-30.632449891568413
394,74.17446353420326
395,83.85389663186862
396,85.7012779554418
397,77.42058002561656
398,77.356029336798
399,80.26220583893738
400,81.3721382379589
401,82.63752572298462
402,81.02457505121916
403,76.32057726173753
404,-24.3150360479596
405,76.05600338619585
406,83.8118267835588
407,77.80065488817324
408,83.41256743164826
409,81.33718256445036
410,-25.57300939649287
411,80.36230905593821
412,83.08678633716237
413,84.90267878842175
414,78.25362986610695
415,76.36087451727157
416,80.8553954227691
417,77.83121488945909
418,-26.487305295126706
419,-27.56548493526341
420,87.2327310497705
421,78.49283594515633
422,-24.463269152603395
423,74.61315277285223
424,83.51238376414031
425,81.17928640548226
426,74.2079072975904
427,83.48633659177726
428,-25.29830339973271
429,-25.85110149799464
430,-26.059472550532483
431,78.02301387291347
432,-22.658990435822705
433,84.32627541483387
434,-25.745286623650227
435,77.85531387506687
436,85.7474547162567
437,76.23473457651755
438,74.48934540469806
439,-23.394419153897438
440,76.64994373152686
441,83.3546892286646
442,-27.287422743700255
443,75.11371326615429
444,74.9607538721122
445,-27.10379595453939
446,75.36374615068604
447,-29.46495921860455
448,83.247082293538
449,-29.461060376782097
450,84.11325757628501
451,77.17813422012821
452,79.64020862491526
453,86.41986581783902
454,90.1268544595825
455,78.62796146728304
456,86.28795314737631
457,76.26215904083531
458,-27.697472141444713
459,84.31791399148874
460,82.17675104827555
461,87.94874311029399
462,84.37926109975155
463,88.39683753969787
464,-25.729013850057868
465,81.73839418172969
466,-27.37708514087756
467,71.81832389298103
468,80.59638547809185
469,-29.82479193957551
470,84.80744493117402
471,77.64909504424594
472,77.16414997904306
473,83.0672001245137
474,-31.20549049930998
475,71.8322350921815
476,78.56012572861886
477,71.26718543626541
478,70.04419455941047
479,75.73834062241365
480,72.50438650488485
481,81.46828862760856
482,83.1649030011494
483,81.63900718812587
484,86.62091945398697
485,84.65745111685831
486,75.81923958375744
487,83.83499007526814
488,76.65072169002755
489,72.92269095837803
490,77.75155855799133
491,87.87620364821295
492,84.47492277133989
493,89.96805198324793
494,80.03850383323294
495,75.80395383977088
496,82.43191189634172
497,77.88699932977474
498,88.95596783461654
499,87.34566970948102
500,88.09209339613967
501,88.5146891504493
502,89.36701989122182
503,82.45364487516991
504,90.5881853367009
505,85.51856824299513
506,85.24557753259005
507,87.68986094948663
508,87.24064269376035
509,92.9502983146339
510,88.80084615296444
511,84.96686711545782
512,89.39774281607998
513,86.63617029119614
514,87.19508513880032
515,90.78917945773777
516,89.08630038637298
517,88.34204755847935
518,90.86724700014449
519,89.7495597417566
520,87.61815543414797
521,88.04491293897277
522,92.17564849342514
523,88.1896639035835
524,88.86420115017997
525,85.97377325834073
526,83.44047536310148
527,86.0922175873302
528,84.27032992172121
529,89.54838227564876
530,85.2271833366233
531,76.75501845187628
532,77.20471409480822
533,77.11344400913316
534,87.91702122645282
535,82.17210158137793
536,85.61490291594001
537,89.83296279254544
538,86.25932467115985
539,77.57046213585556
540,85.76715813309184
541,76.92005171174542
542,85.51107353051063
543,89.81668791343644
544,90.7099678452399
545,87.55472807055122
546,86.575598448382
547,91.38497671602185
548,88.2103236554116
549,90.39575515706241
550,92.2626750277859
551,93.61924434717149
552,89.6176190310382
553,90.70315979078458
554,88.95658236030611
555,83.2371387681484
556,92.68328224107623
557,90.175296743944
558,87.92236953419183
559,88.50002094140287
560,88.47142686480647
561,90.0586506602708
562,91.83540579871416
563,87.835131914415
564,91.30747029874604
565,86.85199991142255
566,91.95998923027351
567,87.32169301453138
568,86.30581461095386
569,91.84523497332762
570,88.43089706515178
571,93.62283825522812
572,86.86735816440734
573,88.88350857629675
574,91.19219612510537
575,92.05227920828641
576,91.0924055663683
577,91.45008356623929
578,89.49958067495754
579,92.24991531921324
580,91.30705572736073
581,91.26174040261174
582,88.48489432829288
583,89.09434001309504
584,91.64755049615248
585,90.85513420915231
586,86.59167706203176
587,92.29639616042512
588,93.02290115921133
589,93.69756224390372
590,91.48337475218487
591,88.04942887419666
592,88.8243591653885
593,89.50476852287308
594,90.46780959803138
595,86.9389454077774
596,92.83812842775036
597,93.12176644257471
598,94.41311071009578
599,87.04893347674854
600,92.32052515584685
601,90.34815898032682
602,91.35869455054781
603,89.37376974899392
604,94.13270236258681
605,92.8210224184644
606,93.69034101570706
607,89.57850067535256
608,91.20757387118493
609,90.23184487054164
610,85.33851231674024
611,94.14743142127288
612,93.08666838645702
613,94.34749935661569
614,90.76805375079066
615,93.7911164050903
616,93.56864821901897
617,91.401365389597
618,92.06919599418455
619,89.22698280991435
620,93.66642228896895
621,91.23089016643068
622,90.33623534083813
623,90.85366430769591
624,94.12240088931266
625,92.91291012112517
626,93.33761858084394
627,94.38092673602998
628,90.69068694765357
629,89.39220216657328
630,91.74096356529296
631,87.33214935126969
632,94.40911957817625
633,94.62275820924283
