Episode,Return
429,-165.0
430,-164.0
431,-200.0
432,-157.0
433,-200.0
434,-200.0
435,-156.0
436,-190.0
437,-200.0
438,-200.0
439,-179.0
440,-182.0
441,-89.0
442,-190.0
443,-173.0
444,-200.0
445,-200.0
446,-154.0
447,-153.0
448,-88.0
449,-162.0
450,-186.0
451,-157.0
452,-147.0
453,-106.0
454,-166.0
455,-179.0
456,-121.0
457,-150.0
458,-182.0
459,-161.0
460,-90.0
461,-104.0
462,-158.0
463,-160.0
464,-160.0
465,-140.0
466,-200.0
467,-155.0
468,-200.0
469,-159.0
470,-157.0
471,-118.0
472,-139.0
473,-166.0
474,-157.0
475,-127.0
476,-169.0
477,-153.0
478,-164.0
479,-200.0
480,-159.0
481,-108.0
482,-177.0
483,-163.0
484,-174.0
485,-97.0
486,-200.0
487,-175.0
488,-182.0
489,-200.0
490,-173.0
491,-159.0
492,-174.0
493,-103.0
494,-102.0
495,-115.0
496,-158.0
497,-182.0
498,-114.0
499,-136.0
500,-170.0
501,-167.0
502,-184.0
503,-96.0
504,-88.0
505,-156.0
506,-86.0
507,-124.0
508,-183.0
509,-155.0
510,-172.0
511,-169.0
512,-167.0
513,-148.0
514,-102.0
515,-162.0
516,-175.0
517,-165.0
518,-200.0
519,-167.0
520,-103.0
521,-152.0
522,-155.0
523,-99.0
524,-182.0
525,-157.0
526,-154.0
527,-186.0
528,-150.0
529,-161.0
530,-111.0
531,-173.0
532,-176.0
533,-162.0
534,-175.0
535,-93.0
536,-176.0
537,-162.0
538,-160.0
539,-114.0
540,-89.0
541,-104.0
542,-162.0
543,-153.0
544,-124.0
545,-149.0
546,-140.0
547,-94.0
548,-165.0
549,-91.0
550,-168.0
551,-168.0
552,-93.0
553,-158.0
554,-146.0
555,-147.0
556,-96.0
557,-152.0
558,-149.0
559,-143.0
560,-163.0
561,-85.0
562,-85.0
563,-200.0
564,-140.0
565,-152.0
566,-154.0
567,-156.0
568,-162.0
569,-148.0
570,-151.0
571,-159.0
572,-117.0
573,-87.0
574,-130.0
575,-153.0
576,-194.0
577,-167.0
578,-162.0
579,-155.0
580,-167.0
581,-97.0
582,-171.0
583,-160.0
584,-153.0
585,-156.0
586,-170.0
587,-94.0
588,-84.0
589,-86.0
590,-158.0
591,-134.0
592,-151.0
593,-159.0
594,-158.0
595,-84.0
596,-86.0
597,-164.0
598,-158.0
599,-179.0
600,-160.0
601,-162.0
602,-137.0
603,-154.0
604,-151.0
605,-178.0
606,-160.0
607,-136.0
608,-94.0
609,-102.0
610,-155.0
611,-152.0
612,-104.0
613,-165.0
614,-98.0
615,-181.0
616,-158.0
617,-87.0
618,-147.0
619,-154.0
620,-158.0
621,-149.0
622,-159.0
623,-161.0
624,-100.0
625,-117.0
626,-149.0
627,-156.0
628,-159.0
629,-160.0
630,-91.0
631,-105.0
632,-156.0
633,-88.0
634,-154.0
635,-160.0
636,-120.0
637,-188.0
638,-85.0
639,-150.0
640,-152.0
641,-111.0
642,-191.0
643,-145.0
644,-150.0
645,-155.0
646,-90.0
647,-155.0
648,-154.0
649,-87.0
650,-130.0
651,-200.0
652,-161.0
653,-91.0
654,-95.0
655,-164.0
656,-89.0
657,-170.0
658,-87.0
659,-169.0
660,-165.0
661,-158.0
662,-162.0
663,-160.0
664,-162.0
665,-92.0
666,-86.0
667,-87.0
668,-159.0
669,-158.0
670,-167.0
671,-86.0
672,-100.0
673,-90.0
674,-166.0
675,-150.0
676,-157.0
677,-158.0
678,-87.0
679,-101.0
680,-156.0
681,-104.0
682,-180.0
683,-90.0
684,-89.0
685,-92.0
686,-93.0
687,-117.0
688,-96.0
689,-103.0
690,-90.0
691,-147.0
692,-90.0
693,-105.0
694,-159.0
695,-154.0
696,-89.0
697,-163.0
698,-118.0
699,-156.0
700,-158.0
701,-89.0
702,-90.0
703,-101.0
704,-101.0
705,-153.0
706,-149.0
707,-152.0
708,-155.0
709,-153.0
710,-159.0
711,-157.0
712,-151.0
713,-98.0
714,-156.0
715,-153.0
716,-86.0
717,-151.0
718,-167.0
719,-154.0
720,-86.0
721,-150.0
722,-103.0
723,-101.0
724,-158.0
725,-145.0
726,-150.0
727,-147.0
728,-151.0
729,-152.0
730,-85.0
731,-145.0
732,-107.0
733,-106.0
734,-151.0
735,-153.0
736,-152.0
737,-89.0
738,-110.0
739,-165.0
740,-150.0
741,-146.0
742,-109.0
743,-146.0
744,-136.0
745,-83.0
746,-90.0
747,-145.0
748,-99.0
749,-147.0
750,-91.0
751,-149.0
752,-147.0
753,-146.0
754,-96.0
755,-88.0
756,-112.0
757,-83.0
758,-161.0
759,-93.0
760,-86.0
761,-140.0
762,-149.0
763,-88.0
764,-87.0
765,-146.0
766,-149.0
767,-146.0
768,-138.0
769,-150.0
770,-146.0
771,-137.0
772,-151.0
773,-89.0
774,-144.0
775,-150.0
776,-103.0
777,-150.0
778,-150.0
779,-155.0
780,-107.0
781,-154.0
782,-147.0
783,-90.0
784,-90.0
785,-160.0
786,-153.0
787,-127.0
788,-150.0
789,-181.0
790,-86.0
791,-128.0
792,-156.0
793,-94.0
794,-92.0
795,-94.0
796,-118.0
797,-151.0
798,-158.0
799,-128.0
800,-133.0
801,-111.0
802,-119.0
803,-112.0
804,-198.0
805,-156.0
806,-95.0
807,-85.0
808,-120.0
809,-92.0
810,-151.0
811,-117.0
812,-153.0
813,-113.0
814,-110.0
815,-92.0
816,-120.0
817,-119.0
818,-114.0
819,-113.0
820,-119.0
821,-113.0
822,-111.0
823,-118.0
824,-111.0
825,-117.0
826,-97.0
827,-113.0
828,-116.0
829,-113.0
830,-112.0
831,-114.0
832,-109.0
833,-110.0
834,-111.0
835,-109.0
836,-118.0
837,-108.0
838,-112.0
839,-123.0
840,-116.0
841,-113.0
842,-112.0
843,-109.0
844,-110.0
845,-108.0
846,-108.0
847,-110.0
848,-111.0
849,-111.0
850,-109.0
851,-113.0
852,-109.0
853,-107.0
854,-111.0
855,-108.0
856,-110.0
857,-111.0
858,-117.0
859,-113.0
860,-112.0
861,-113.0
862,-108.0
863,-112.0
864,-108.0
865,-108.0
866,-108.0
867,-108.0
868,-109.0
869,-107.0
870,-112.0
871,-113.0
872,-108.0
873,-108.0
874,-109.0
875,-107.0
876,-107.0
877,-107.0
878,-109.0
879,-105.0
880,-108.0
881,-107.0
882,-108.0
883,-107.0
884,-106.0
885,-106.0
886,-107.0
887,-106.0
888,-107.0
889,-107.0
890,-106.0
891,-106.0
892,-107.0
893,-106.0
894,-106.0
895,-107.0
896,-107.0
897,-105.0
898,-107.0
899,-91.0
900,-105.0
901,-107.0
902,-106.0
903,-87.0
904,-104.0
905,-108.0
