Episode,Reward
0,-36.9717700970563
1,-37.01250610507885
2,-37.72749278218411
3,-36.57768802322272
4,-39.452788218239675
5,-37.44923344408228
6,-36.757585268757275
7,-33.869891091557555
8,-36.08475564415765
9,-33.53588246078766
10,-37.509598815132975
11,-35.80351550232196
12,-33.6971546763698
13,-34.71663169592661
14,-37.59813177601097
15,-35.37920582202445
16,-36.31718809608559
17,-35.426778372575676
18,-37.855832593825696
19,-35.41173427229042
20,-35.58443623451927
21,-37.699951521460385
22,-37.074745668610014
23,-35.401963697759065
24,-37.056783261622506
25,-36.707952745975135
26,-38.30629458382584
27,-38.98769059029284
28,-34.61325396673591
29,-35.6522162722632
30,-36.032468850659185
31,-36.67584360404304
32,-36.555928396168355
33,-33.94669641303592
34,-35.06753834340894
35,-37.99848422461082
36,-38.50250555821981
37,-36.92751798563923
38,-34.99407941541065
39,-37.699823889010986
40,-37.05543481837397
41,-39.184081129669416
42,-37.27034857828314
43,-34.20725537669504
44,-37.91719856262741
45,-34.77530881573228
46,-34.214924667696806
47,-35.64763943870376
48,-35.775137946453754
49,-36.46264306599731
50,-39.24729957902491
51,-35.24768716372324
52,-36.1684034937268
53,-37.686127853890724
54,-34.80935398140086
55,-37.84248992429516
56,-35.954543769785396
57,-37.332063807974826
58,-34.85506861067494
59,-36.073585041647505
60,-36.55588938064552
61,-38.7889067980553
62,-37.46335566834436
63,-35.75969762072509
64,-36.70356830853425
65,-38.27711823380215
66,-38.08524806878702
67,-36.028432410607394
68,-39.21011127147155
69,-38.435077295153825
70,-38.95974825906209
71,-36.72919167377565
72,-35.7174323114562
73,-39.07703527821959
74,-39.71148411025414
75,-38.09176186833699
76,-37.19522487829501
77,-39.558708126230854
78,-38.49458983773834
79,-37.35088470406082
80,-37.42130296687145
81,-37.11570903088803
82,-35.10356630299919
83,-35.8293476931011
84,-35.79815809374643
85,-35.52189246746021
86,-38.9031506714483
87,-37.43923115240078
88,-37.023573939399824
89,-36.786904367032484
90,-33.277913347535375
91,-36.40673657405127
92,-34.33985764331818
93,-35.92169800698981
94,-37.24890386557404
95,-35.511608858581035
96,-37.17038636776402
97,-36.45008245112341
98,-35.62452908834638
99,-34.80275378397677
100,-35.23405127346265
101,-37.918314653285535
102,-34.368470005885044
103,-37.53865986549886
104,-35.530200433570236
105,-35.191817468086754
106,-36.998434421933496
107,-38.31124757230102
108,-36.69831714423721
109,-35.902401513820756
110,-37.79419927842557
111,-37.7015479480655
112,-38.881372699973234
